x,y
134,1.10342073440552
135,1.33305048942566
136,1.26366186141968
137,0.842416405677795
138,0.904104053974152
139,1.14041543006897
140,1.56002902984619
141,0.737891614437103
142,1.14756619930267
143,0.681508302688599
144,1.01826691627502
145,1.08003723621368
146,1.15372860431671
147,0.912198722362518
148,1.33641755580902
149,1.30839836597443
150,1.27488160133362
151,1.20060694217682
152,0.827060639858246
153,1.14732086658478
154,1.06314218044281
155,1.03199863433838
156,0.958333969116211
157,0.71747088432312
158,0.864988744258881
159,0.948454082012177
160,0.724558293819427
161,1.39893662929535
162,1.02426278591156
163,1.17029738426208
164,0.807467460632324
165,1.09522843360901
166,0.840839743614197
167,1.00354218482971
168,1.144047498703
169,0.988588333129883
170,0.99466609954834
171,0.813030958175659
172,0.825189828872681
173,0.943390846252441
174,1.14358055591583
175,0.799683511257172
176,0.846319675445557
177,0.759305715560913
178,0.75637274980545
179,0.717701494693756
180,0.566927075386047
181,0.610071063041687
182,0.846426725387573
183,0.755128085613251
184,0.857467770576477
185,1.0141396522522
186,0.966870665550232
187,1.10101366043091
188,1.36246728897095
189,0.764537334442139
190,0.807292580604553
191,0.889764726161957
192,0.496680706739426
193,0.922437846660614
194,0.59282773733139
195,0.689305305480957
196,0.971288323402405
197,0.982388913631439
198,0.925082504749298
199,0.721724987030029
200,0.667153060436249
201,0.766038954257965
202,1.03369641304016
203,0.717799246311188
204,0.61552882194519
205,0.768720149993896
206,0.749366283416748
207,0.884377658367157
208,1.02099633216858
209,0.519616603851318
210,0.871886134147644
211,0.783085882663727
212,0.785396993160248
213,0.914807438850403
214,0.56273752450943
215,0.565431296825409
216,1.06121325492859
217,0.53462827205658
218,0.943021178245544
219,1.02073752880096
220,0.915800869464874
221,0.52566397190094
222,0.679904103279114
223,1.15647780895233
224,0.64762544631958
225,0.688393712043762
226,0.442137390375137
227,0.610228002071381
228,0.759377956390381
229,0.916946947574615
230,0.945007145404816
231,0.768388152122498
232,0.945839822292328
233,0.952388286590576
234,0.690483510494232
235,0.732577741146088
236,0.82701712846756
237,0.813700735569
238,0.777807712554932
239,0.585068762302399
240,0.703534603118896
241,0.502974390983582
242,0.501726925373077
243,0.960955739021301
244,0.698005855083466
245,0.47453111410141
246,0.673050999641418
247,0.619928419589996
248,0.616773545742035
249,0.694588959217072
250,0.516675055027008
251,0.435758411884308
252,0.612203657627106
253,0.802893280982971
254,0.679855525493622
255,0.795495092868805
256,0.576652705669403
257,0.50414901971817
258,0.545196771621704
259,0.311336904764175
260,0.862288534641266
261,0.66208028793335
262,0.386396855115891
263,0.357868373394012
264,1.00574839115143
265,0.629517614841461
266,0.664735555648804
267,0.867156684398651
268,0.955916881561279
269,0.656149983406067
270,0.830382645130157
271,0.611842453479767
272,0.840205550193787
273,0.563878417015076
274,0.674457848072052
275,0.708474159240723
276,0.454375326633453
277,0.584470808506012
278,0.371199935674667
279,0.365287750959396
280,0.543537080287933
281,0.689540982246399
282,0.620457887649536
283,0.82330721616745
284,0.730040669441223
285,0.574367642402649
286,0.842895805835724
287,0.399507820606232
288,0.989127337932587
289,0.614911735057831
290,0.579343020915985
291,0.419919282197952
292,0.430420160293579
293,0.65556389093399
294,0.768621265888214
295,0.551154434680939
296,0.992521166801453
297,0.51143616437912
298,0.74010443687439
299,0.65966522693634
300,0.666663765907288
301,0.7384153008461
302,0.653336942195892
303,0.713182330131531
304,0.36022812128067
305,0.731241464614868
306,0.372323155403137
307,0.282679110765457
308,0.776932775974274
309,0.759694218635559
310,0.693467795848846
311,0.5538090467453
312,0.812659025192261
313,0.616254925727844
314,0.73883455991745
315,0.555657684803009
316,0.615619301795959
317,0.505750596523285
318,0.326722830533981
319,0.551312506198883
320,0.568877279758453
321,0.795896530151367
322,0.359038800001144
323,0.901075422763824
324,1.06527805328369
325,0.554344296455383
326,0.234306588768959
327,0.993035972118378
328,0.133369073271751
329,0.660688877105713
330,0.418695241212845
331,0.839899003505707
332,0.387573570013046
333,0.493904173374176
334,0.684073030948639
335,0.478501856327057
336,0.398388415575027
337,0.22612951695919
338,0.510594189167023
339,0.721919775009155
340,0.928211688995361
341,0.521874189376831
342,0.412357896566391
343,0.575984835624695
344,0.153333410620689
345,1.06343066692352
346,0.779234528541565
347,0.446026474237442
348,0.640450775623322
349,0.156509235501289
350,0.36458694934845
351,0.634355187416077
352,0.705241203308105
353,0.813348889350891
354,0.33055117726326
355,0.608643412590027
356,0.50395143032074
357,0.703997254371643
358,0.557069897651672
359,0.587511777877808
360,0.605932354927063
361,0.365729570388794
362,0.904482424259186
363,0.682132542133331
364,0.532539308071136
365,0.644535183906555
366,0.304411083459854
367,0.346772938966751
368,0.739007353782654
369,0.404242634773254
370,0.17438916862011
371,0.280390381813049
372,0.428749024868011
373,0.774765431880951
374,0.397950023412704
375,0.433434277772903
376,0.143556296825409
377,0.558553099632263
378,0.379306584596634
379,0.429884195327759
380,0.808572590351105
381,0.477401047945023
382,0.526800215244293
383,0.525871157646179
384,0.463551700115204
385,0.459960550069809
386,0.575945496559143
387,0.693082869052887
388,0.621682405471802
389,0.471211224794388
390,0.667518973350525
391,0.481772929430008
392,0.174622401595116
393,0.550189793109894
394,0.566885709762573
395,0.249863132834435
396,0.462880045175552
397,0.56111067533493
398,0.380987375974655
399,0.641135692596436
400,0.680915474891663
401,0.385892033576965
402,0.584711730480194
403,0.534614384174347
404,0.366964966058731
405,0.500362694263458
406,0.548875093460083
407,0.313293009996414
408,0.357500910758972
409,0.557059526443481
410,0.461496829986572
411,0.33718478679657
412,0.136531442403793
413,0.555607080459595
414,0.582958996295929
415,0.676388204097748
416,0.900592148303986
417,0.397165477275848
418,0.686274111270905
419,0.280631482601166
420,0.439038306474686
421,0.602912306785583
422,0.174803286790848
423,0.592264115810394
424,0.578522622585297
425,0.749286830425262
426,0.37306734919548
427,0.721213161945343
428,0.386322617530823
429,0.68417900800705
430,0.304713368415833
431,0.584656357765198
432,0.703091740608215
433,0.854076862335205
434,0.276975452899933
435,0.48653781414032
436,0.445540070533752
437,0.57809054851532
438,0.583549201488495
439,0.571480631828308
440,0.554646253585815
441,0.628118395805359
442,0.458394110202789
443,0.526819169521332
444,0.619617164134979
445,0.633577346801758
446,0.705648958683014
447,0.196995317935944
448,0.425327271223068
449,0.343167662620544
450,0.772049367427826
451,0.763493716716766
452,0.332644551992416
453,1.07887864112854
454,0.815888464450836
455,0.489649176597595
456,0.137022972106934
457,0.606064736843109
458,0.74771785736084
459,0.515637755393982
460,0.716478168964386
461,0.975790202617645
462,0.742204904556274
463,0.435395240783691
464,0.554600656032562
465,0.604560852050781
466,0.976162195205688
467,0.746620714664459
468,0.427456110715866
469,0.601673662662506
470,0.621957004070282
471,0.59404844045639
472,1.01944446563721
473,0.129468590021133
474,0.6145179271698
475,0.429933816194534
476,0.294878035783768
477,0.394192606210709
478,0.38035261631012
479,0.214122742414474
480,0.415892332792282
481,1.04401290416718
482,0.289214670658112
483,0.651545226573944
484,0.459265261888504
485,0.583493530750275
486,0.422437250614166
487,0.795240223407745
488,0.674780607223511
489,0.612872540950775
490,0.310637682676315
491,0.709861159324646
492,0.391902714967728
493,0.934612095355988
494,0.322431892156601
495,0.385640263557434
496,0.510613083839417
497,0.725801050662994
498,0.289590746164322
499,0.638741910457611
500,0.213618904352188
501,0.246247783303261
502,0.315943688154221
503,0.590453684329987
504,0.490524977445602
505,0.567335844039917
506,0.461267232894897
507,0.588212668895721
508,1.18730652332306
509,0.480002582073212
510,0.662284851074219
511,0.1875
