x,y
162,1.94966197013855
163,1.95703506469727
164,1.93472933769226
165,1.84812092781067
166,2.04733514785767
167,1.62509977817535
168,1.93151891231537
169,2.23413777351379
170,1.83372414112091
171,1.8393040895462
172,1.83310377597809
173,1.97088801860809
174,1.94763720035553
175,1.94403827190399
176,1.59794700145721
177,1.61669313907623
178,1.84366416931152
179,1.77972161769867
180,1.41977667808533
181,1.76622760295868
182,1.4763890504837
183,1.74935495853424
184,1.88338375091553
185,1.72056376934052
186,1.58063209056854
187,1.3558337688446
188,1.57734167575836
189,1.59308469295502
190,1.97548294067383
191,1.83607029914856
192,1.74356400966644
193,1.67103838920593
194,1.91898536682129
195,1.71154117584229
196,1.72290575504303
197,1.46508860588074
198,1.50538396835327
199,1.79875349998474
200,1.56528866291046
201,1.31649136543274
202,1.58416342735291
203,1.63830983638763
204,1.78334426879883
205,1.44930803775787
206,1.74113309383392
207,1.67811930179596
208,1.87911987304688
209,1.51920580863953
210,1.60230433940887
211,1.52795338630676
212,1.46359002590179
213,2.03084254264832
214,1.44900286197662
215,1.66397643089294
216,1.47009980678558
217,1.52563512325287
218,1.3587110042572
219,1.37538945674896
220,1.95691502094269
221,1.7553870677948
222,1.38260507583618
223,1.6667982339859
224,1.77360641956329
225,1.53610575199127
226,1.87876844406128
227,1.07355928421021
228,1.58372914791107
229,1.45971512794495
230,1.28001952171326
231,1.56281650066376
232,1.41776931285858
233,1.33229911327362
234,1.17392253875732
235,1.39335644245148
236,1.43342137336731
237,1.37032997608185
238,0.799940824508667
239,1.4036899805069
240,1.28074133396149
241,1.31574141979218
242,1.05727624893188
243,1.48044586181641
244,1.42785716056824
245,1.61441802978516
246,1.41750836372375
247,1.44933938980103
248,1.5491019487381
249,1.48489367961884
250,1.14182877540588
251,1.34108543395996
252,1.47093176841736
253,1.24455189704895
254,1.17066264152527
255,1.43885803222656
256,1.32083356380463
257,1.48805999755859
258,1.25011742115021
259,1.58473598957062
260,1.52542614936829
261,1.34288132190704
262,1.24458575248718
263,1.4879207611084
264,1.54972219467163
265,1.27030766010284
266,1.79176151752472
267,1.20550191402435
268,1.41811668872833
269,1.22942781448364
270,1.32107865810394
271,0.776509344577789
272,1.02415955066681
273,0.936967194080353
274,1.08317148685455
275,1.18500447273254
276,1.05462670326233
277,0.800845086574554
278,2.16655898094177
279,1.57616484165192
280,1.43660628795624
281,1.49411869049072
282,1.68337762355804
283,1.19708514213562
284,1.21739506721497
285,0.864753007888794
286,1.28482055664062
287,0.936968982219696
288,0.894336104393005
289,0.862899780273438
290,1.15188336372375
291,1.25236022472382
292,1.24153769016266
293,1.15915441513062
294,1.10476624965668
295,1.24789798259735
296,0.966414332389832
297,1.12426471710205
298,1.16685616970062
299,1.1943187713623
300,1.04653370380402
301,1.20306122303009
302,1.26051902770996
303,1.04028129577637
304,1.14381611347198
305,1.2055903673172
306,1.1768125295639
307,1.09443068504333
308,1.08450019359589
309,1.14799737930298
310,1.2787082195282
311,1.04196560382843
312,1.09285807609558
313,1.04640436172485
314,1.18578815460205
315,0.963858604431152
316,0.877855598926544
317,0.833018600940704
318,1.18449771404266
319,0.953796863555908
320,1.4039306640625
321,0.936337471008301
322,1.16226387023926
323,1.49290108680725
324,1.22349894046783
325,0.700998783111572
326,1.24433505535126
327,1.17566847801208
328,1.16161477565765
329,1.85325038433075
330,1.0566828250885
331,1.45479667186737
332,1.19606924057007
333,0.725975275039673
334,1.00993371009827
335,1.31097304821014
336,1.16774570941925
337,1.08076298236847
338,1.20573079586029
339,0.998872101306915
340,0.982406556606293
341,1.02857482433319
342,1.13182187080383
343,1.0783908367157
344,0.883969306945801
345,1.37506878376007
346,1.35708272457123
347,0.9389768242836
348,0.916685938835144
349,1.1801666021347
350,1.14808511734009
351,1.2386531829834
352,1.28970229625702
353,1.08317792415619
354,1.01375067234039
355,1.19024658203125
356,1.15366089344025
357,1.24837410449982
358,1.2399777173996
359,0.972481906414032
360,0.995385766029358
361,1.191441655159
362,0.745210468769073
363,0.844661116600037
364,1.09019613265991
365,1.22911906242371
366,1.12320733070374
367,0.878497302532196
368,1.44310426712036
369,1.17774605751038
370,1.25723838806152
371,0.880512952804565
372,1.00663673877716
373,0.999701201915741
374,1.20067477226257
375,1.00117075443268
376,1.31608176231384
377,1.05805385112762
378,0.553951382637024
379,1.09395110607147
380,0.884173035621643
381,1.00456535816193
382,1.03736042976379
383,1.08119261264801
384,1.00895583629608
385,1.33265674114227
386,1.26980829238892
387,1.04805123806
388,0.845033288002014
389,0.604370951652527
390,0.9233078956604
391,1.11991286277771
392,0.857114970684052
393,0.905646920204163
394,1.0067572593689
395,0.9615478515625
396,1.19849693775177
397,0.990846812725067
398,1.03033316135406
399,0.894841372966766
400,1.10220634937286
401,1.03102195262909
402,1.12908780574799
403,1.03114831447601
404,0.817366123199463
405,0.787195801734924
406,1.18578147888184
407,0.911753594875336
408,1.39793765544891
409,1.29612839221954
410,1.37936460971832
411,0.979493319988251
412,1.31569588184357
413,1.01102900505066
414,0.648199141025543
415,1.21683943271637
416,1.17128694057465
417,1.25973463058472
418,0.868689358234406
419,1.192911028862
420,1.03329694271088
421,0.822514653205872
422,1.02629172801971
423,1.18926227092743
424,1.58631181716919
425,1.00547528266907
426,1.01065027713776
427,0.989818453788757
428,1.33637464046478
429,0.76766711473465
430,0.931586802005768
431,1.2763706445694
432,0.986447036266327
433,1.31386816501617
434,1.15238082408905
435,0.690765976905823
436,0.725483953952789
437,1.0808641910553
438,0.867975354194641
439,0.972828447818756
440,1.07551097869873
441,0.946885228157043
442,0.684520423412323
443,1.31956028938293
444,0.905030012130737
445,1.25177049636841
446,0.820465445518494
447,0.933789491653442
448,1.13560092449188
449,1.08749461174011
450,1.06812226772308
451,0.920006036758423
452,1.16876447200775
453,0.995323300361633
454,1.49737191200256
455,0.942039847373962
456,1.3666900396347
457,1.12937295436859
458,1.20512497425079
459,0.806656837463379
460,0.837069749832153
461,1.11643707752228
462,0.723607242107391
463,0.822852432727814
464,1.05702269077301
465,0.917876541614532
466,1.19222497940063
467,1.01614212989807
468,1.09095847606659
469,0.859002470970154
470,0.821910738945007
471,1.08084571361542
472,1.04706037044525
473,0.868027210235596
474,0.653035521507263
475,0.675805866718292
476,1.12200152873993
477,0.877783417701721
478,0.985613226890564
479,0.982703387737274
480,0.803932845592499
481,0.745736420154572
482,0.871046721935272
483,0.732761681079865
484,0.9042067527771
485,0.955272853374481
486,0.625262200832367
487,0.922874212265015
488,1.14402103424072
489,1.16035163402557
490,0.95208752155304
491,1.11155533790588
492,0.834046006202698
493,0.995791673660278
494,0.950802862644196
495,0.653848171234131
496,0.917570173740387
497,0.694917142391205
498,0.731012225151062
499,1.01797878742218
500,0.899083852767944
501,1.17173504829407
502,0.876355528831482
503,0.768892884254456
504,0.529203534126282
505,1.35499167442322
506,1.2687577009201
507,0.903008162975311
508,1.1339864730835
509,1.06423056125641
510,0.719540238380432
511,0.6875
